이름,위도,경도,좌표정보(X),좌표정보(Y),속성
개그스토리마트 중곡1호점,,,207517.2699,452041.1219,안전상비의약품 판매업소
건대 미니스톱 건대현대점,,,205749.2872,449140.5323,안전상비의약품 판매업소
곰할인마트3,,,194395.5711,441502.197,안전상비의약품 판매업소
굿데이 천호점,,,211156.2368,448427.4288,안전상비의약품 판매업소
굿마트,,,191725.1886,456002.7241,안전상비의약품 판매업소
굿모닝24,,,192793.9582,457377.9144,안전상비의약품 판매업소
굿타임24 홍대점,,,193139.3069,450026.5521,안전상비의약품 판매업소
그랜드마트,,,194394.6946,440456.8177,안전상비의약품 판매업소
논현77,,,202781.1848,446168.2884,안전상비의약품 판매업소
데이앤데이 장안다우점,,,206301.2339,451361.7363,안전상비의약품 판매업소
동양마트,,,205575.7367,461696.6591,안전상비의약품 판매업소
디스엔뎃,,,185530.3485,447727.4778,안전상비의약품 판매업소
레몬비 홍대삼거리점,,,193124.9714,449865.2472,안전상비의약품 판매업소
레몬비Jesus,,,211526.7816,447635.8381,안전상비의약품 판매업소
레몬비공릉점,,,206059.2742,458660.0296,안전상비의약품 판매업소
레몬비노원점,,,205448.1246,461626.6732,안전상비의약품 판매업소
레몬비방학플러스점,,,203683.6645,462546.0599,안전상비의약품 판매업소
로그인,,,208466.1722,442574.0203,안전상비의약품 판매업소
로그인 강동힐탑점,,,211542.3141,448273.1141,안전상비의약품 판매업소
로그인 신설동역점,,,202211.3044,452650.4025,안전상비의약품 판매업소
로그인 양천법원,,,187782.9949,446595.8492,안전상비의약품 판매업소
로그인슈퍼,,,201942.8723,459046.1255,안전상비의약품 판매업소
로그인편의점,,,205810.7376,450951.1806,안전상비의약품 판매업소
로그인편의점강남남부순환로점,,,191481.6753,441945.6915,안전상비의약품 판매업소
로드탑,,,192656.1168,456593.9995,안전상비의약품 판매업소
마포연남본점(세븐일레븐),,,192603.3881,451587.5707,안전상비의약품 판매업소
멜론버스(주),,,202460.4561,444671.4268,안전상비의약품 판매업소
미니스톰 길동우성점,,,212768.9606,448302.3776,안전상비의약품 판매업소
미니스톱 가락시장역점,,,210544.0644,443492.365,안전상비의약품 판매업소
미니스톱 가락진영점,,,211839.0462,443659.2562,안전상비의약품 판매업소
미니스톱 가양대교점,,,187087.0789,450966.9983,안전상비의약품 판매업소
미니스톱 가양점,,,186875.9942,451205.8351,안전상비의약품 판매업소
미니스톱 강남센터점,,,202357.9177,444180.1842,안전상비의약품 판매업소
미니스톱 강남유탑점,,,209128.1674,441587.3042,안전상비의약품 판매업소
미니스톱 강동둔촌점,,,212246.3696,447581.4497,안전상비의약품 판매업소
미니스톱 강동영광점,,,211715.2397,449555.3719,안전상비의약품 판매업소
미니스톱 강동유미점,,,211569.2137,448482.7051,안전상비의약품 판매업소
미니스톱 강동천호점,,,212407.4796,449019.8194,안전상비의약품 판매업소
미니스톱 강동타운점,,,212029.9484,449916.6837,안전상비의약품 판매업소
미니스톱 강서우장산점,,,185714.1573,450039.8025,안전상비의약품 판매업소
미니스톱 개봉역점,,,187525.3398,443643.8332,안전상비의약품 판매업소
미니스톱 개봉이레점,,,187412.659,443124.963,안전상비의약품 판매업소
미니스톱 경희궁점,,,197465.2239,452366.6139,안전상비의약품 판매업소
미니스톱 고대원룸점,,,203012.7522,454564.3605,안전상비의약품 판매업소
미니스톱 고척중앙점,,,187845.3126,444723.3799,안전상비의약품 판매업소
미니스톱 공항입구점,,,183130.9158,451068.2758,안전상비의약품 판매업소
미니스톱 관악미래점,,,193037.5794,441524.0579,안전상비의약품 판매업소
미니스톱 관악정옥점,,,195521.5663,442015.7197,안전상비의약품 판매업소
미니스톱 광흥창역점,,,194014.3077,449443.9878,안전상비의약품 판매업소
미니스톱 구로개봉점,,,187030.0915,442861.0648,안전상비의약품 판매업소
미니스톱 구로공단역점,,,191162.9434,442509.4812,안전상비의약품 판매업소
미니스톱 구로대림점,,,190562.3115,443317.6332,안전상비의약품 판매업소
미니스톱 구로스타점,,,189416.0414,444576.5378,안전상비의약품 판매업소
미니스톱 구로평화점,,,189671.1263,442907.4615,안전상비의약품 판매업소
미니스톱 구로하이엔드점,,,190504.7782,442154.9928,안전상비의약품 판매업소
미니스톱 구의명성점,,,207444.8164,448614.9498,안전상비의약품 판매업소
미니스톱 구의현진점,,,208119.1999,448895.8693,안전상비의약품 판매업소
미니스톱 구일역점,,,188827.4266,443736.5456,안전상비의약품 판매업소
미니스톱 군자하나점,,,207095.9402,450557.7387,안전상비의약품 판매업소
미니스톱 금천가산점,,,190360.0952,441704.232,안전상비의약품 판매업소
미니스톱 금천가온점,,,191483.7036,439538.2592,안전상비의약품 판매업소
미니스톱 금천느티나무점,,,191646.9903,439365.3513,안전상비의약품 판매업소
미니스톱 금천보길점,,,191180.6415,440621.1214,안전상비의약품 판매업소
미니스톱 금천스카이점,,,191106.0169,438602.8643,안전상비의약품 판매업소
미니스톱 금천은행나무점,,,191401.2792,438819.4609,안전상비의약품 판매업소
미니스톱 길동드림힐점,,,211996.2003,448413.6296,안전상비의약품 판매업소
미니스톱 길동승리점,,,212126.0229,448551.8583,안전상비의약품 판매업소
미니스톱 길동현대점,,,212951.2232,448267.7324,안전상비의약품 판매업소
미니스톱 까치산점,,,186380.6346,447481.2101,안전상비의약품 판매업소
미니스톱 낙성대본점,,,197005.057,441312.3178,안전상비의약품 판매업소
미니스톱 남구로두꺼비점,,,189985.1623,442656.2936,안전상비의약품 판매업소
미니스톱 남산소월점,,,198612.572,449283.8747,안전상비의약품 판매업소
미니스톱 남산점,,,198685.3793,450717.173,안전상비의약품 판매업소
미니스톱 논현보람점,,,202740.2034,445898.0267,안전상비의약품 판매업소
미니스톱 논현행운점,,,203559.4457,446001.7589,안전상비의약품 판매업소
미니스톱 뉴스타점,,,208648.3342,444808.6669,안전상비의약품 판매업소
미니스톱 당산포스빌점,,,191025.4112,448084.3963,안전상비의약품 판매업소
미니스톱 대림두암점,,,190811.8934,443652.5815,안전상비의약품 판매업소
미니스톱 대림성심병원점,,,191809.8593,443428.9573,안전상비의약품 판매업소
미니스톱 대방점,,,193604.5295,444201.5064,안전상비의약품 판매업소
미니스톱 대치시내점,,,205087.0978,444067.6017,안전상비의약품 판매업소
미니스톱 덕성동아점,,,201328.0478,461363.9533,안전상비의약품 판매업소
미니스톱 도곡비전점,,,204469.5145,442797.3618,안전상비의약품 판매업소
미니스톱 도봉본점,,,202017.4271,461632.3342,안전상비의약품 판매업소
미니스톱 독산로하스점,,,,,안전상비의약품 판매업소
미니스톱 동교스텔라점,,,192873.6467,450498.5919,안전상비의약품 판매업소
미니스톱 동대문역점,,,201040.5626,452226.7999,안전상비의약품 판매업소
미니스톱 동대문패션타운점,,,200624.8083,451726.7594,안전상비의약품 판매업소
미니스톱 등촌우리점,,,187456.348,449360.052,안전상비의약품 판매업소
미니스톱 등촌청림점,,,187197.4688,450519.9994,안전상비의약품 판매업소
미니스톱 뚝섬점,,,204197.1291,449629.1979,안전상비의약품 판매업소
미니스톱 래미안목동점,,,186874.4679,446359.6785,안전상비의약품 판매업소
미니스톱 마들역점,,,204952.7608,462686.4175,안전상비의약품 판매업소
미니스톱 마포성원점,,,191598.7671,451781.4232,안전상비의약품 판매업소
미니스톱 마포센터점,,,195597.9815,448915.1347,안전상비의약품 판매업소
미니스톱 망원현대점,,,191388.2498,450408.0636,안전상비의약품 판매업소
미니스톱 메트로칸점,,,205185.5697,444964.4387,안전상비의약품 판매업소
미니스톱 면목대명점,,,206566.8084,454300.894,안전상비의약품 판매업소
미니스톱 면목센터점,,,207024.0725,452449.0384,안전상비의약품 판매업소
미니스톱 명동세종점,,,198827.7272,451005.206,안전상비의약품 판매업소
미니스톱 명일 스타점,,,212515.3488,449947.0451,안전상비의약품 판매업소
미니스톱 명지대점,,,193405.4306,453179.0943,안전상비의약품 판매업소
미니스톱 목동13단지점,,,187995.2616,445782.6509,안전상비의약품 판매업소
미니스톱 목동성원점,,,187864.5023,448953.0632,안전상비의약품 판매업소
미니스톱 목동역점,,,187669.8351,447141.9282,안전상비의약품 판매업소
미니스톱 목동파라곤점,,,188895.8441,447480.9796,안전상비의약품 판매업소
미니스톱 무악재청구점,,,195694.9794,453291.6839,안전상비의약품 판매업소
미니스톱 문정본점,,,210226.6978,443267.2288,안전상비의약품 판매업소
미니스톱 미아삼성점,,,201706.9248,457406.1504,안전상비의약품 판매업소
미니스톱 발산역점,,,185693.8102,450792.2795,안전상비의약품 판매업소
미니스톱 밤섬자이 행복점,,,193540.4041,449294.6077,안전상비의약품 판매업소
미니스톱 방이2점,,,209781.3977,445620.0103,안전상비의약품 판매업소
미니스톱 방화사거리점,,,183306.5385,452402.2383,안전상비의약품 판매업소
미니스톱 번동리치점,,,203038.7774,458330.2684,안전상비의약품 판매업소
미니스톱 보라매쉐르빌점,,,193153.177,443251.1214,안전상비의약품 판매업소
미니스톱 보문파크점,,,201754.8727,453074.905,안전상비의약품 판매업소
미니스톱 봉천역점,,,194702.8984,442319.0597,안전상비의약품 판매업소
미니스톱 봉천원룸점,,,196506.6191,441437.5751,안전상비의약품 판매업소
미니스톱 북아현푸르지오점,,,195698.7813,450882.1036,안전상비의약품 판매업소
미니스톱 사당점,,,198237.705,441979.1023,안전상비의약품 판매업소
미니스톱 삼성플러스원점,,,203903.0554,445490.3084,안전상비의약품 판매업소
미니스톱 삼전점,,,207825.4902,444529.3113,안전상비의약품 판매업소
미니스톱 상계점,,,206164.2296,462099.4082,안전상비의약품 판매업소
미니스톱 상계중앙점,,,205958.2834,461400.1088,안전상비의약품 판매업소
미니스톱 상계푸르지오점,,,206528.8474,462530.6275,안전상비의약품 판매업소
미니스톱 상봉점,,,207894.4324,454827.7174,안전상비의약품 판매업소
미니스톱 상암미르웰점,,,191498.0752,451415.6712,안전상비의약품 판매업소
미니스톱 상암센트럴점,,,190268.3507,452810.7427,안전상비의약품 판매업소
미니스톱 상월곡역점,,,204440.6568,456126.7393,안전상비의약품 판매업소
미니스톱 서교2점,,,192620.7262,450492.1233,안전상비의약품 판매업소
미니스톱 서교동명점,,,192271.933,450289.5312,안전상비의약품 판매업소
미니스톱 서울구로구청점,,,189995.7741,443536.6062,안전상비의약품 판매업소
미니스톱 서울신주점,,,187194.3841,447797.3809,안전상비의약품 판매업소
미니스톱 서울역점,,,197167.7779,450288.5618,안전상비의약품 판매업소
미니스톱 서울오현초교점,,,204157.8435,457906.2556,안전상비의약품 판매업소
미니스톱 서울희망점,,,183902.4102,450319.3509,안전상비의약품 판매업소
미니스톱 성내승리점,,,211989.6385,447560.6633,안전상비의약품 판매업소
미니스톱 성동금호점,,,201915.0839,449166.4266,안전상비의약품 판매업소
미니스톱 성동도선점,,,203074.6859,451303.5251,안전상비의약품 판매업소
미니스톱 성북보문점,,,201329.6258,453374.9929,안전상비의약품 판매업소
미니스톱 성수성덕점,,,204592.1319,448387.9164,안전상비의약품 판매업소
미니스톱 성신여대입구역점,,,201482.9441,454609.6073,안전상비의약품 판매업소
미니스톱 송파거여점,,,212503.7171,443396.12,안전상비의약품 판매업소
미니스톱 송파대성점,,,207292.1653,444762.6317,안전상비의약품 판매업소
미니스톱 송파마천점,,,213279.0157,443737.6599,안전상비의약품 판매업소
미니스톱 송파삼성점,,,210331.1222,444862.5182,안전상비의약품 판매업소
미니스톱 송파신승점,,,212363.8746,444547.7485,안전상비의약품 판매업소
미니스톱 수락로또점,,,204913.1114,463660.1327,안전상비의약품 판매업소
미니스톱 수유노해점,,,201939.4645,459813.0911,안전상비의약품 판매업소
미니스톱 수유대한점,,,201898.2583,459339.4832,안전상비의약품 판매업소
미니스톱 수유드림점,,,201977.3613,460254.4679,안전상비의약품 판매업소
미니스톱 수유사랑점,,,202211.716,459371.6024,안전상비의약품 판매업소
미니스톱 수유사일구탑점,,,200508.0935,460341.3145,안전상비의약품 판매업소
미니스톱 수유센터점,,,200773.4624,460253.7726,안전상비의약품 판매업소
